time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-0.9709216086311749,0.002187658816462799,14.883092429380998,6.241212150301038,0.05853100184725779,0.0,-1.1965982531027963,-0.12124728276360569,4.293835163515285,-0.07248602524543342,-0.005190259870139691,0.0,441.04560791364196,442.1320272661625,439.71848618868825,438.92605952353523
2.1600000000000015,-1.0438009596751172,-0.005851744514074803,15.140926386011769,6.237030528063713,0.05845679398221115,0.0,-1.2327090670790681,-0.14710685028986947,4.30057758489933,-0.06462660361881506,0.005685044181129457,0.0,424.74452215806264,425.6763141691756,425.4618040226634,426.13029526051565
2.2200000000000015,-1.1190743777413161,-0.015695167437043474,15.402980680316281,6.2329351948775304,0.05840471410838877,0.0,-1.2764085924100197,-0.1814069375035312,4.4340142619982625,-0.07673007488842826,-0.019090068494984756,0.0,467.2834209064993,465.34794349861926,465.1638039591507,464.21158354670865
2.2800000000000016,-1.1972099855592577,-0.02790234222638257,15.677222904078176,6.228140077127737,0.05682340785696649,0.0,-1.3278991893230307,-0.22604007929232897,4.706265968349147,-0.08720600437091097,-0.04770639269309934,0.0,508.0574938249409,506.00126385525465,506.63861758497126,505.88046357345036
2.3400000000000016,-1.2780981049562194,-0.04262461168440033,15.962627110555394,6.222469067782864,0.054288361628471726,0.0,-1.3680938053057516,-0.26522815653552234,4.8067641027820995,-0.11606315460471556,-0.03311624347728085,0.0,458.6520891138053,459.8085744061903,459.7671029192473,457.46702378883487
2.4000000000000017,-1.3611742390657582,-0.05961737465099767,16.250760163434883,6.215851457602344,0.052429872824721,0.0,-1.4009663236854697,-0.30178103990939653,4.797673818140643,-0.10072410786841943,-0.027004036008088303,0.0,425.12454072884935,425.64763775004866,424.098532450429,425.40266595781117
2.4600000000000017,-1.4464594861021476,-0.07926160080156516,16.543386261513156,6.209441378125405,0.05028453062493643,0.0,-1.4416634256495129,-0.3536630860086619,4.9557986742015725,-0.12328394646486769,-0.06578617542766983,0.0,478.5876200434814,475.62548685156594,478.0620910640154,476.3303226944118
2.520000000000002,-1.5340193893558784,-0.10199640667925992,16.843217904269608,6.202626291416273,0.04623481461680434,0.0,-1.4766084580233991,-0.40483887803697727,5.038189865021275,-0.09908242724857601,-0.07115152942865231,0.0,456.52149850722094,456.08982963362956,454.3326544312633,456.25765376053255
2.580000000000002,-1.6233566110542685,-0.12750080433292163,17.142687018781075,6.196886520109251,0.04236987041971485,0.0,-1.501045182326313,-0.44577108085619943,4.944508193506255,-0.08958089862400045,-0.05353588314704691,0.0,397.4594622608396,399.0672449969599,398.71967289248255,399.57796087281156
2.640000000000002,-1.7143308653572498,-0.15600594296354575,17.441798217886944,6.191068647586871,0.03893238008013178,0.0,-1.5311077893475398,-0.5049174586380534,5.025465591338718,-0.1188605619760708,-0.06611861112979792,0.0,455.79745677156785,454.78838241394635,456.67006530503977,454.31990079182935
